title;relevancy;engagement;activity
6 7 ekim 2014 kobani icin sokaga eylemleri;0.003132341;0.014699878;
6 7 eylul olaylari;0.044635865;0.015686675;
6 agustos 2016 cb kulliyesinde zikir;0;0.016197087;
6 aralik 2016 dinamo kiev besiktas maci;0.013312451;0.067850823;
6 ekim 2016 turkiye ukrayna maci;0.005481597;0.017864434;
6 eylul 2014 little caesars rezaleti;0.002349256;0.015720702;
6 eylul 2015 turkiye hollanda maci;0.01018011;0.018885259;
6 eylul 2015 yuksekova da 16 askerin sehit olmasi;0.003915427;0.038893426;
6 haziran 2015 juventus barcelona maci;0.007830854;0.017217912;
6 kasim 2002 fenerbahce galatasaray maci;0.029757244;0.020790799;
6 kasim 2007 liverpool besiktas maci;0.034455756;0.02647339;
6 kelimelik hikayeler;0.003915427;0.10293317;
6 nisan 2014 galatasaray fenerbahce maci;0.019577134;0.019701919;
6 nisan 2014 yds;0.004698512;0.01697972;
6 nisan 2015 facebook twitter youtube kesintisi;0.001566171;0.015822785;
6 saat omur kalsa yapilacaklar;0;0.039369811;
7 agustos 2016 buyuk yenikapi mitingi;0.007047768;0.034095549;
7 aralik 2011 galatasaray fenerbahce maci;0.037588097;0.022866476;
7 aralik 2014 besiktas trabzonspor maci;0.007830854;0.012556145;
7 eylul 2014 turkiye avustralya basketbol maci;0.003132341;0.015550565;
7 haziran 2013 rte nin havaalani konusmasi;0.009397024;0.014767932;
7 haziran 2015 genel secim sonuclari;0.012529366;0.023036614;
7 haziran 2015 genel secim tahmin yarismasi;0.001566171;0.050360691;
7 haziran 2015 genel secimleri;0.068128426;0.081972234;
7 haziran 2016 vezneciler patlamasi;0.014878622;0.021641486;
7 nisan 2013 yds;0.005481597;0.014189465;
7 ocak 2015 paris charlie hebdo katliami;0.012529366;0.033312917;
7 subat 2016 dada daki izleyici protestosu;0.002349256;0.019089424;
7 temmuz 2016 almanya fransa maci;0.002349256;0.01548251;
8 eylul 2012 rhcp istanbul konseri;0.008613939;0.020960936;
8 kasim 2015 bursaspor besiktas maci;0.006264683;0.011637403;
8 kasim 2016 abd baskanlik secimleri;0.012529366;0.061317545;
8 mart 2014 malezya hava yollari ucak kazasi;0.007830854;0.046243365;
8 mart 2015 fenerbahce galatasaray maci;0.028974158;0.027766435;
8 mart 2016 kadin yazar alimi;0.007830854;0.028855315;
8 mayis 2016 ales;0.002349256;0.016741527;
8 mayis 2016 galatasaray besiktas maci;0.019577134;0.038621206;
8 temmuz 2011 bon jovi istanbul konseri;0.003915427;0.010922826;
8 temmuz 2014 brezilya almanya maci;0.02192639;0.046923915;
80 lerde cocuk olmak;0.036021926;0.033755274;
80 lerin sonunda 90 larin basinda cocuk olmak;0.025841817;0.023853273;
8284 kadin caylagin 8 mart ta yazar yapilmasi;0.020360219;0.039573976;
83. oscar odul toreni;0.013312451;0.011739486;
86. oscar odul toreni;0.005481597;0.01316864;
87. oscar odul toreni;0.006264683;0.015142235;
88. oscar odul toreni;0.005481597;0.025928951;
9 aralik 2014 galatasaray arsenal maci;0.008613939;0.014155438;
9 ekim 2016 izlanda turkiye maci;0.004698512;0.022968559;
9 eylul 2014 izlanda turkiye maci;0.014095536;0.020144277;
9 gunluk tatil sonrasi ilk pazartesi;0.000783085;0.028038655;
9 kasim 2016 trump in abd baskani olmasi;0.002349256;0.019872057;
9 mayis 2016 medipol basaksehir fenerbahce maci;0.007830854;0.015040152;
9 nisan 2013 galatasaray real madrid maci;0.028191073;0.026847693;
9 nisan 2016 torku konyaspor fenerbahce maci;0.005481597;0.015992922;
9 subat 2014 sivasspor fenerbahce maci;0.007047768;0.013202668;
9 temmuz 2014 hollanda arjantin maci;0.007830854;0.01575473;
90 larda cocuk olmak;0.03367267;0.0306928;
90 li yillar;0.01174628;0.016401252;
90 li yillardaki zenginlik belirtileri;0;0.036987886;
9gag;0.079091621;0.024874098;975
a 101;0.009397024;0.016605417;543
a clockwork orange;0.069694597;0.021947734;681
a haber;0.044635865;0.015040152;511
a.r.o.g;0.014095536;0.01697972;578
ab ile vizelerin kaldirilmasi;0.000783085;0.033278889;
abartilmis yoresel lezzetler;0.001566171;0.034674017;
abbas guclu;0.029757244;0.015380427;
abd askerlerine eminonu nde cuval gecirilmesi;0.002349256;0.018919287;
abd vizesi;0.005481597;0.026507418;
abdi ibrahim personelinin nezih barut videosu;0.004698512;0.024976181;
abdul kader keita;0.043069695;0.025384511;
abdulkadir selvi;0.041503524;0.024567851;
abdullah avci;0.075176194;0.04658364;
abdullah gul;0.162098669;0.086123588;
abdullah ocalan;0.093970243;0.054988431;
abdurrahim albayrak;0.046985121;0.027732408;
abi kardes diyaloglari;0.006264683;0.02729005;
abla kardes diyaloglari;0.004698512;0.031611542;
ablalarin kardes sevgisi;0.001566171;0.01697972;
ac milan;0.090054816;0.015584592;
ac/dc;0.057165231;0.013610998;
acayip hikayeler;0.015661707;0.013202668;
aci;0.140172279;0.018987342;
acik alanlarda sigara icme yasagi;0.001566171;0.030794882;
acikogretim fakultesi;0.003132341;0.022049816;
acun ilicali;0.160532498;0.131107935;
adalet;0.178543461;0.018510957;
adalet ve kalkinma partisi;0.088488645;0.124336464;
adamin amina koyan enstrumantal sarkilar;0.001566171;0.040867021;
adana;0.169146437;0.050122499;
adana demirspor;0.047768207;0.016537362;
adele;0.07595928;0.033551109;
adet sancisi;0.012529366;0.03178168;
adi koyulmamis iliski;0.005481597;0.016333197;
adi taylan olanlarin esmer ve yavsak olmasi;0.017227878;0.019974139;
adi ve soyadi ile cumle olusturan sahislar;0.003915427;0.018919287;
adidas;0.098668755;0.017762352;
adil kullanim kotasi;0.03367267;0.066591806;
adini feriha koydum;0.047768207;0.039437866;
adlari bilinmeyen tas gibi hatunlar;0.018010963;0.038144821;
adlari bilinmeyen tas gibi sarkilar;0.004698512;0.019565809;
adnan menderes;0.083007048;0.026269226;
adnan oktar;0.10963195;0.062678644;
adnan polat;0.086922475;0.040730911;
adolf hitler;0.115896633;0.052402341;
adriana lima;0.135473767;0.032836532;
adsl;0.031323414;0.012794338;
aft;0.015661707;0.019191507;
agar.io;0.034455756;0.076289642;
agizdan istem disi cikan anlamsiz laflar;0.002349256;0.019735947;
aglamak;0.04385278;0.045971145;
aglatan sarkilar;0.003132341;0.023036614;
agnostisizm;0.014095536;0.014597795;
agza kurekle vurma hissi uyandiran kelimeler;0.004698512;0.087008303;
ahmed arif;0.073610023;0.01480196;
ahmet altan;0.09945184;0.041037158;
ahmet atakan;0.038371182;0.023887301;
ahmet cakar;0.181675803;0.077344494;
ahmet davutoglu;0.126859828;0.138525929;
ahmet hakan;0.140955364;0.108922009;
ahmet hakan in 29 temmuz 2016 tarihli yazisi;0.000783085;0.017149857;
ahmet kaya;0.227094753;0.091431877;
ahmet kaya nin en guzel sarkisi;0.000783085;0.018851232;
ahmet kaya sarkilarinda gecen acimasiz sozler;0;0.028446985;
ahmet kural;0.052466719;0.037464271;
ahmet mahmut unlu;0.013312451;0.04454199;
ahmet mumtaz taylan;0.032889585;0.014835987;
ahmet necdet sezer;0.063429914;0.065570981;
ahmet sahbaz;0.019577134;0.034469852;
ahmet sik;0.067345341;0.016911665;
aile;0.111198121;0.017558187;
aileden sorumlu bakan birilerinin onune yatmis;0.001566171;0.026439363;
ailenin komik kisa mesajlari;0.000783085;0.043112835;
airline manager;0.003915427;0.008302709;
ajda pekkan;0.137823023;0.0293317;
ajdar anik;0.10963195;0.030352525;
ak parti ye oy kaybettirecek yegane sey;0.003132341;0.036443446;
ak saray;0.030540329;0.026133116;
akasya duragi;0.085356304;0.018374847;
akbank;0.036021926;0.040526746;
akhisar belediyespor;0.0321065;0.013781135;
akif beki;0.043069695;0.021607459;
akilda kalan reklam replikleri;0.001566171;0.019531782;
akilli ile zeki arasindaki fark;0;0.021777596;
akilli telefonu olmayan insan;0.003132341;0.020960936;
akin ozturk;0.003915427;0.024465768;
akinator;0.003132341;0.026779638;
akkuyu nukleer enerji santrali;0.006264683;0.01711583;
akla gelen ilk dize;0;0.083979856;
akp chp koalisyonu;0.009397024;0.025826868;
akp hakkindaki parti kapatma davasi;0.006264683;0.01629917;
akp kurmaylarinin fantastik beyanlari;0.037588097;0.014053355;
akp li arkadasi facebook tan silmek;0;0.017081802;
akp nin 14 yildir iktidar olmasinin sebebi;0.000783085;0.017422077;
akp nin basarisinin sirri;0.002349256;0.019599837;
akp nin basortusu temali reklami;0.000783085;0.017217912;
akp nin estirdigi sivil fasizm ruzgari;0.006264683;0.006227031;
akp secmeni;0.053249804;0.075575065;
akp ye oy verenler simdi neler dusunuyorlar;0.001566171;0.056655778;
akp ye oy vermemek icin nedenler;0.003915427;0.016265142;
akp ye oy vermeyenler bu gece rahat uyudu mu;0.000783085;0.018442902;
akrep burcu erkegi;0.028191073;0.025316456;
akrep burcu kadini;0.034455756;0.030658772;
al pacino;0.110415035;0.0167075;
alan rickman;0.016444792;0.016265142;
alarm olmaya uygun sarkilar;0.002349256;0.043759358;
albaydan milli guvenlik dersi almis efsanevi nesil;0.002349256;0.031339322;
albert camus;0.12137823;0.020008167;
albert einstein;0.110415035;0.024431741;
albert riera;0.040720439;0.022253981;
aldatilmak;0.02192639;0.028072683;
aldatmak;0.040720439;0.028855315;
aldatmayan erkek;0.003915427;0.044916292;
aleksis cipras;0.012529366;0.017456105;
ales;0.05559906;0.022219954;
alev alatli;0.036021926;0.018340819;
alevi;0.079091621;0.021743569;
alevilik;0.008613939;0.023717163;
alevinin yaptigi yemek yenir mi;0.000783085;0.03110113;
alex de souza;0.217697729;0.147168912;
alex de souza vs gheorghe hagi;0.007830854;0.033857357;
alex ferguson;0.083007048;0.018374847;
alex nicolao telles;0.003915427;0.020008167;
aleyna tilki;0.01018011;0.042126038;
ali agaoglu;0.10963195;0.071900095;
ali atay;0.057165231;0.021097046;
ali atif bir;0.025841817;0.018306792;
ali baba ve 7 cuceler;0.006264683;0.051075269;
ali babacan;0.037588097;0.020314414;
ali demir;0.025058731;0.017456105;
ali ece;0.061080658;0.030080305;
ali ihsan varol;0.02192639;0.034027494;
ali ismail korkmaz;0.142521535;0.075336872;
ali kirca;0.070477682;0.015788757;
ali koc;0.047768207;0.046481557;
ali sami yen stadyumu;0.028191073;0.019327617;
ali sen in imama masali kes demesi;0.000783085;0.017660269;
ali turksen;0.015661707;0.018783177;
aliexpress;0.020360219;0.034639989;
aliye;0.034455756;0.010412413;
alkislarla yasiyorum;0.030540329;0.015142235;
alkol;0.108848865;0.02946781;
allah;0.302270948;0.047604464;
allen iverson;0.038371182;0.025860896;
almak istenen fakat bulunamayan seyler;0.001566171;0.026235198;
almanca;0.07595928;0.027494215;
almancadaki en guzel kelime;0.000783085;0.017047775;
almanya;0.313234143;0.034401797;
almanya nin ermeni soykirimini kabul etmesi;0.003132341;0.021607459;
alni secdeye degmeyenlerin hayvan olmasi;0.001566171;0.025656731;
alpay erdem;0.034455756;0.016877637;
alper potuk;0.086139389;0.041479515;
altan tan;0.028191073;0.018102627;
altay;0.063429914;0.011535321;
alternatif cem uzan vaatleri;0.005481597;0.012181843;
alternatif porno arsivi klasor isimleri;0.003915427;0.020484552;
alternatif ulvi sifatlari;0.004698512;0.01466585;
altin;0.066562255;0.020212332;
alttan citcitli body;0.021143305;0.034708044;
amazon kindle;0.015661707;0.015720702;
amazon.com;0.030540329;0.0320539;
american horror story;0.03367267;0.017558187;
amerika birlesik devletleri;0.095536413;0.065230706;
amerika yi colomb degil muslumanlar kesfetti;0.003915427;0.016809582;
amerikan film kliseleri;0.009397024;0.039744113;
amerikan filmlerinde ozenilen seyler;0;0.022526201;
amfide yari atletli erkekleri goren kadini dusunun;0;0.023478971;
amk;0.177760376;0.021505376;
ampul abi alternatif eksi sozluk beta esprileri;0.000783085;0.013883218;
amsterdam;0.090837901;0.04522254;
amy winehouse;0.092404072;0.044610045;
anadolu comari;0.096319499;0.032632367;
anadolu comarini sip diye desifre eden hareketler;0.003915427;0.019361644;
anadolu efes spor kulubu;0.003915427;0.016469307;
anadolu lisesi almancasi;0.003915427;0.02865115;
anadolu lisesini 7 yil okuyan nesil;0.009397024;0.015244317;
anadolu partisi;0.01174628;0.01684361;
anadolu universitesi;0.062646829;0.015278345;
anathema;0.079874706;0.016503335;
anderson talisca;0.01174628;0.020756771;
andrea pirlo;0.046985121;0.022900504;
andreas beck;0.027407987;0.017013747;
andres iniesta;0.043069695;0.018681094;
android;0.159749413;0.044848237;
android 5.0 lollipop;0.010963195;0.017796379;
andy murray;0.01174628;0.010208248;
angel;0.058731402;0.013645025;
angela merkel;0.040720439;0.013066558;
angelina jolie;0.111981206;0.022628284;
angry birds;0.066562255;0.01697972;
aniden gelen hayati duzene sokma durtusu;0;0.01711583;
anitkabir 12 yilda bitti saray i 2 yilda bitirdik;0.000783085;0.018442902;
ankara;0.517619421;0.255342317;
ankara bombacisinin heykelini dikecegiz;0.005481597;0.015788757;
ankara nin en buyuk yavsagi;0.019577134;0.015992922;
ankara nin en cok sevilen yani;0.001566171;0.025384511;
ankara sogugu;0.026624902;0.106540084;
ankaragucu;0.086139389;0.018817204;
ankaragucume gidiyor boyle yasamak;0.01174628;0.025350483;
anksiyete bozuklugu;0.023492561;0.016129032;
anlam verilemeyen insan davranislari;0.004698512;0.014325575;
anlamli tashih;0.019577134;0.038451068;
anlatacak cok sey varken susmak;0.002349256;0.017932489;
anne;0.285826155;0.116952498;
anne babanin meslegini soran ogretmen;0.001566171;0.027221995;
anne ile diyaloglar;0.003132341;0.020144277;
anne kiz diyaloglari;0.009397024;0.052436369;
anne ogul diyaloglari;0.003132341;0.025010208;
anne olmak;0.016444792;0.01684361;
anne olmak istemeyen kadin;0.003132341;0.021335239;
anne replikleri;0.006264683;0.046821832;
anne tripleri;0.012529366;0.022424119;
anneanne;0.044635865;0.032904587;
anneanne evi detaylari;0.000783085;0.019123452;
anneanne evindeki 30 kiloluk beton yorgan;0.009397024;0.035592759;
anneanne ile diyaloglar;0.004698512;0.029229618;
anneanne kufurleri;0.004698512;0.018034572;
anneannelerin telaffuz hatalari;0.001566171;0.022356064;
anneler gunu;0.035238841;0.027460188;
anneler yazar olsa alacaklari olasi nick ler;0;0.022696339;
annelerin degismez cumleleri;0.001566171;0.023240779;
annelerin garip huylari;0.003915427;0.023955356;
annelerin telaffuz hatalari;0.003915427;0.059684225;
anneligi reddeden kadin eksiktir yarimdir;0.005481597;0.019395672;
annenin cop diye attigi bazi muhtesem esyalar;0.000783085;0.032938614;
annenin ilkokul mezunu cahil bir insan olmasi;0.000783085;0.03014836;
annenin olmesi;0.014095536;0.017728324;
annenin soyledigi unutulmayan sozler;0.000783085;0.017728324;
annenin whatsapp kullanmasi;0;0.01643528;
antakya;0.038371182;0.01276031;
antalya;0.189506656;0.062236287;
antalyaspor;0.082223962;0.01643528;
antidepresan;0.043069695;0.016605417;
antidepresan etkisi gosteren seyler;0.01018011;0.098543623;
antidepresan kullanan kisiye kullanma diyen kisi;0.001566171;0.024295631;
antidepresan niyetine izlenecek filmler;0.000783085;0.022798421;
antik.eksisozluk.com;0.02192639;0.049101674;
antu.com;0.018010963;0.023308834;
apollo.rip;0.001566171;0.020348442;
apple;0.174628034;0.05975228;
apple music;0.009397024;0.017796379;
apple watch;0.01174628;0.01657139;
ara guler;0.03367267;0.025656731;
araba arkasi yazilari;0.001566171;0.023070641;
araba kullanmaya yeni baslayanlara tavsiyeler;0.002349256;0.062916837;
arabada erkek varken kadinin araba kullanmasi;0.000783085;0.026847693;
aral ithalat;0.015661707;0.016129032;
aramizda kalsin;0.015661707;0.01289642;
aranip da bulunamayan kitaplar;0.000783085;0.016060977;
arap irkini sevmemek icin nedenler;0.000783085;0.018987342;
aras kargo;0.017227878;0.046345447;
arby s;0.01174628;0.017081802;
arda turan;0.232576351;0.264733905;
aref ghafouri;0.015661707;0.02647339;
arena tr;0.009397024;0.022253981;
arif erdem;0.095536413;0.019225534;
arjen robben;0.066562255;0.0320539;
arka sokaklar;0.11981206;0.041751735;
arkadas;0.149569303;0.020382469;
arkadas olunmak istenen dizi karakterleri;0;0.024363686;
arkadasa asik olmak;0.014878622;0.019872057;
arkadasligin bir ustu sevgililigin bir alti;0.014095536;0.04481421;
armindo tue na bangna;0.018794049;0.034163604;
arrow;0.034455756;0.025928951;
arsenal;0.173844949;0.031067102;
arsene wenger;0.084573218;0.021335239;
arthur schopenhauer;0.089271731;0.01480196;
artvin cerattepe direnisi;0.006264683;0.022594256;
asena atalay;0;0.017456105;
asgari ucret 1300 tl olacak demedik;0.001566171;0.016197087;
asgari ucretin 1.300 lira olmasi;0.000783085;0.02837893;
asik olmadan onceki son sozler;0.003132341;0.020178304;
asik olmak;0.053249804;0.081972234;
asik olunan an;0.002349256;0.021335239;
asik olunan roman karakterleri;0.005481597;0.016639445;
asik olunmamasi gereken birine asik olmak;0.004698512;0.038859398;
asim can gunduz;0.013312451;0.018034572;
ask;0.46202036;0.385531509;
ask acisi;0.052466719;0.051075269;
ask acisi cekenlere tavsiyeler;0.000783085;0.039063563;
ask acisini dindirme yollari;0.002349256;0.016639445;
ask i memnu;0.151918559;0.108445624;
ask i memnu dan akilda kalanlar;0;0.023172724;
ask icin gidilen en uzun mesafe;0.000783085;0.031611542;
ask tesadufleri sever;0.045418951;0.029569892;
ask yeniden;0.019577134;0.01575473;
askerde cay icilen demir bardak;0.001566171;0.016639445;
askerde ot ceken vardi abartisi;0.000783085;0.023138696;
askerlik;0.080657792;0.055328706;
askerlik anilari icerisinde ilk akla gelen sarki;0;0.019974139;
askerlik anisi;0.002349256;0.014870015;
askerlikte ilk gece;0.003915427;0.023921328;
aski anlatan gelmis gecmis en iyi replik;0;0.027596298;
aslan burcu erkegi;0.025058731;0.023819246;
aslan burcu kadini;0.026624902;0.020994964;
asli aydintasbas;0.015661707;0.014223493;
asli cakir alptekin;0.009397024;0.019429699;
asli enver;0.020360219;0.017013747;
asure;0.024275646;0.032394174;
asus;0.025058731;0.015584592;
ata demirer;0.073610023;0.017354022;
atalay demirci;0.021143305;0.043827413;
atalay filiz;0.012529366;0.030522662;
ataturk u sevmeme hakki;0.001566171;0.022968559;
ataturk un laikligi halka sormadan getirmesi;0;0.017047775;
ateist;0.088488645;0.054341908;
ateist oldugu halde iyilik yapan insan;0.001566171;0.039948278;
ateist olma nedenleri;0.005481597;0.022117871;
ateistlerin icindeki korkunc bosluk;0.006264683;0.01657139;
ateizm;0.028974158;0.037906629;
athena;0.078308536;0.018068599;
atiba hutchinson;0.057948316;0.038961481;
atilla tas;0.064212999;0.033176807;
atinc nukan;0.029757244;0.021505376;
atlantis;0.054815975;0.013100585;
atlas;0.037588097;0.023581053;
atlasglobal;0.002349256;0.018442902;
atletico madrid;0.118245889;0.021233156;
atm de yarim saat islem yapan orospu cocugu;0.007047768;0.020790799;
attila ilhan;0.148786218;0.026405336;
atv;0.147220047;0.025894923;
atv haberin darbenin sifrelerini ele gecirmesi;0.001566171;0.025622703;
atwa;0.013312451;0.011331156;
aurelien bayard chedjou fongang;0.014095536;0.022798421;
author;0.056382146;0.021165101;
av mevsimi;0.029757244;0.029808085;
avasas;0.029757244;0.012658228;
avatar;0.107282694;0.037668436;
avatar the last airbender;0.043069695;0.014870015;
avatar the legend of korra;0.003915427;0.021335239;
avea;0.07595928;0.092112427;
avengers age of ultron;0.013312451;0.012045733;
avm de opusen cifti uyaran kisinin bicaklanmasi;0;0.016741527;
avrupa birligi;0.126859828;0.021199129;
avrupa dan urun almiyor tatile gitmiyoruz;0;0.018987342;
